QKEY,INTERVIEW_START_W74,INTERVIEW_END_W74,DEVICE_TYPE_W74,LANG_W74,FORM_W74,TOPICINT_a_W74,TOPICINT_b_W74,TOPICINT_c_W74,TOPICINT_d_W74,TOPICINT_e_W74,INEQATTN_W74,RACECONV_W74,EDUCRACE_W74,MINBUS_W74,COMMDIV_W74,COVID_SCI6E_W74,NOCVACC_a_W74,NOCVACC_b_W74,NOCVACC_c_W74,NOCVACC_d_W74,VACCNCRN_a_W74,VACCNCRN_b_W74,VACCNCRN_c_W74,VACCNCRN_d_W74,VACCNFDT_W74,VACCDEV_W74,VACCHAPPEN_a_W74,VACCHAPPEN_b_W74,VACCHAPPEN_c_W74,RACESURV5_a_W74,RACESURV5_b_W74,RACESURV5_c_W74,RACESURV5_d_W74,RACESURV5_i_W74,RACESURV5_j_W74,RACESURV6_W74,RACESURV12_W74,RACESURV13_W74,RACATTN_W74,RACESURV28_a_W74,RACESURV28_b_W74,RACESURV28_c_W74,RACESURV28_d_W74,RACESURV28_f_W74,RACESURV28_g_W74,IMPPEOPLE_a_W74,IMPPEOPLE_b_W74,IMPPEOPLE_c_W74,IMPPEOPLE_d_W74,IMPPEOPLE_e_W74,IMPPEOPLE_f_W74,REDRACIALINEQ_a_W74,REDRACIALINEQ_b_W74,REDRACIALINEQ_c_W74,REDRACIALINEQ_d_W74,REDRACIALINEQ_e_W74,REDRACIALINEQ_f_W74,REDRACIALINEQOTH_M1,REDRACIALINEQOTH_M2,REDRACIALINEQOTH_M3,REDRACIALINEQOTH_REFUSED_W74,BLM_W74,RACECHNG_W74,IMPLIVES_W74,POLICYCHNG_W74,SNSUSE_W74,POSTRACE_W74,POSTMOTIVE_a_W74,POSTMOTIVE_b_W74,JOKE1_W74,CANCUL1_W74,CANCUL2_W74,SMPOLAD1_W74,SMPOLAD2_W74,AVOIDPT1_W74,AVOIDPT2_a_W74,AVOIDPT2_b_W74,AVOIDPT2_c_W74,AVOIDPT2_d_W74,AVOIDPT2_e_W74,PROB1a_W74,SMSUEOH_W74,OHCONS_a_W74,OHCONS_b_W74,OHCONS_c_W74,OHCONS_d_W74,OHCONS_e_W74,SMOH_W74,ON7_a_W74,ON7_b_W74,ON7_c_W74,ON7_d_W74,ON7_e_W74,ON7_h_W74,IDENTITY_a_W74,IDENTITY_c_W74,IDENTITY_d_W74,IDENTITY_e_W74,IDENTITY_f_W74,ON7REC_a_W74,ON7REC_b_W74,ON7REC_c_W74,ON7REC_d_W74,ON7REC_e_W74,ON7REC_h_W74,ON10_W74,ON12_a_W74,ON12_b_W74,ON12_e_W74,ON12_f_W74,ON12_g_W74,ON12_h_W74,YOU1_W74,F_METRO,F_CREGION,F_CDIVISION,F_AGECAT,F_GENDER,F_EDUCCAT,F_EDUCCAT2,F_HISP,F_HISP_ORIGIN,F_YEARSINUS,F_RACECMB,F_RACETHNMOD,F_CITIZEN,F_BIRTHPLACE2,F_MARITAL,F_RELIG,F_BORN,F_RELIGCAT1,F_ATTEND,F_PARTY_FINAL,F_PARTYLN_FINAL,F_PARTYSUM_FINAL,F_PARTYSUMIDEO,F_INC_SDT1,F_REG,F_IDEO,F_INTFREQ,F_VOLSUM,RACATTN_W43,RACESURV5a_W43,RACESURV5b_W43,RACESURV5c_W43,RACESURV5d_W43,RACESURV5i_W43,RACESURV5j_W43,RACESURV6_W43,RACESURV12_W43,RACESURV13_W43,RACESURV28a_W43,RACESURV28b_W43,RACESURV28c_W43,RACESURV28d_W43,RACESURV28f_W43,RACESURV28g_W43,COVID_SCI6E_W67,WEIGHT_W43_W74,WEIGHT_W67_W74,WEIGHT_W74
201801121386,9/9/2020 16:43:56,9/9/2020 17:10:29,1,1,2,2,1,1,2,3,3,3,2,2,3,1, , , , ,3,2,3,3,3,2,1,1,2,4,1,3,1,5,2,1,3, ,1,3,2,3,2,2,3,2,3,2,4,3,2, , , , , , , , , ,0,4,3, ,1,2, , , ,2,2,2,1,3, , , , , , ,2,2,2,4,3,3,3,4,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,4,1,1,5,2, ,1,4,4,1,1,1,1,1,1,4,1, ,1,1,9,1,2,1,1, , , , , , , , , , , , , , , , ,1, ,.310044348372248,.284530422850991
201801121404,9/9/2020 18:59:23,9/9/2020 19:12:29,2,1,1,1,2,3,2,3,1,3,3,3,2,2, , , , ,2,3,2,3,3,1,4,3,2,1,4,4,2,1,3,2,2,2,2,1,1,1,1,1,1,2,2,3,2,2,2,3,2,2,3,1,2,99, , ,1,1,2,2, ,1,2,2,2,1,2,2,2,4,2, , , , , ,1,1,2,3,2,1,1,4,1,2,2,2,2,1,1,2,2,2,2,1, , , , ,2,2,2,2,2,2,1,1,3,1,3,6,2,3,1,6,2, ,1,1,1,1,1,2,11, ,4,5,3,2,2,4,2,1,5,1,2, , , , , , , , , , , , , , , , ,1, ,.778321603237981,.757680218832991
201801121419,9/9/2020 22:23:02,9/9/2020 22:47:04,1,1,2,1,1,1,1,4,3,2,2,4,3,1, , , , ,3,3,3,3,1,1,2,2,2,5,2,5,5,5,5,2,3, ,1,3,3,3,3,3,3,2,2,2,2,4,2, , , , , , , , , ,0,2,1, ,1,1,2,2,2,1,1,3,3,4,4,3,3,3,1,3,1,2,1,1,1,1,1,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,3,1,1,6,2, ,1,1,1,1,1,1,1,1,1,2,3,2,2,3,9,1,3,1,1, , , , , , , , , , , , , , , , ,1, ,.490451906538939,.480334445597813
201801121425,9/10/2020 14:08:23,9/10/2020 14:25:06,1,1,2,3,1,2,3,4,3,2,3,4,3,1, , , , ,3,2,2,3,1,2,1,2,3,5,5,5,5,5,5,1,3, ,1,3,3,3,3,3,3,4,4,3,4,4,3, , , , , , , , , ,0,4,3, ,2,1,3,3,4,2,2,4,3,4,3,3,3,3,3,3,2,2,1,3,1,4,1,4,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,4,1,2,3,2, ,1,1,1,1,1,5,1,1,1,3,1, ,1,1,1,1,2,3,2,1,5,2,2,5,5,2,1,3, ,3,3,3, ,3,3,1,.587878734613747,.696640329712114,.805919413355481
201801121454,9/10/2020 22:12:45,9/10/2020 22:18:47,2,1,1,2,2,2,1,2,1,2,2,3,2,3,2,2,2,1, , , , ,3,1,3,4,2,5,3,3,5,1,3,1,1, ,2,1,1,1,3,3,1,3,2,2,4,3,2, , , , , , , , , ,0,2,2,2, ,1,3,2,2,1,1,2,3,4,3,1,2,2,1,1,2,1,3,3,3,3,3,99,1,1,1,2,1,1,1,1,1,1,1,1,2,2, ,2,99,3,1,2,2,2,1,2,1,1,3,6,2,2,1,5,2, ,1,1,1,1,1,1,2,2,2,6,2, ,2,3,8,2,3,2,2, , , , , , , , , , , , , , , , ,3, ,.66225949497666,.623459250925717
201801121465,9/12/2020 15:53:54,9/12/2020 16:21:22,2,1,2,1,1,2,1,4,1,3,1,2,99,2, , , , ,1,2,2,2,2,1,2,2,2,1,4,4,2,1,3,2,2,99,2,1,1,1,1,1,1,1,1,1,2,2,1,1,3,2,1,1,1,1, , ,1,1,1, ,1,1,1,1,4,1,1,2,3,4,1, , , , , ,1,1,2,1,1,1,1,4,1,1,1,1,2,1,1,1,2,2,2,1,1,2,2, ,1,2,1,1,2,2,1,2,1,1,3,6,2,3,3,2,2, ,1,1,1,1,1,6,9, ,3,6,2, ,2,4,1,1,5,1,2, , , , , , , , , , , , , , , , ,2, ,1.01978134926372,1.13020837588887
201801121531,9/9/2020 18:57:52,9/9/2020 19:13:46,2,1,1,1,2,2,1,2,1,4,2,3,2,2, , , , ,2,2,2,2,2,1,3,2,2,1,4,4,2,5,3,2,2,2,2,1,1,1,1,1,1,1,1,3,2,3,2,3,3,3,1,4,2,10, , ,1,1,2,1, ,1,4, , ,2,1,2,3,4,3,3,3,2,1,1,1,99,1,2,1,1,1,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,4,1,2,3,2, ,1,2,2,1,1,6,1,2,1,6,2, ,2,4,1,1,5,2,2,2,1,3,4,2, , ,2, , ,1,1,1,1,1,1,1,.23188262696363,.497629827526544,.527656950319783
201801121584,9/9/2020 16:29:00,9/9/2020 16:43:58,1,1,2,3,3,2,3,3,2,2,3,3,2,3,2,2,3,1, , , , ,1,2,1,2,3,2,2,2,2,2,2,1,1, ,1,3,3,2,3,3,3,2,4,3,3,3,3, , , , , , , , , ,0,4,3, ,2,1,2,3,2,2,99,2,3,4,3,3,1,3,3,1,1,99,2,3,3,4,1,4,2,2,2,2,1,2,2,2,1,2,2, , , , , , ,3,1,2,2,2,2,2,3,1,3,5,4,2,1,5,2, ,1,1,1,1,1,1,1,2,1,4,1, ,1,1,3,1,2,2,2,1,5,5,5,5, , ,1, , ,3,3,3,3,3,3,2,1.14805879069391,1.11500419308914,1.18005470328356
201801121632,9/9/2020 22:44:34,9/9/2020 22:59:57,1,1,1,2,1,1,1,2,1,2,2,4,1,1, , , , ,3,3,2,3,1,2,2,3,3,3,1,2,3,3,2,1,1, ,1,2,2,2,3,2,3,2,4,4,4,4,4, , , , , , , , , ,0,4,1,2, ,1,4, , ,2,2,1,1,4,1, , , , , ,1,2,4,3,1,3,4,4,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,3,1,3,2,2, ,1,1,1,1,1,3,10, ,3,6,3,1,1,1,2,1,2,2,2, , , , , , , , , , , , , , , , ,1, ,1.46193758501065,1.7040758513889
201801121641,9/9/2020 21:23:20,9/9/2020 21:38:21,1,1,1,1,1,1,1,1,3,4,4,4,3,2, , , , ,2,2,2,2,2,1,3,2,3,1,2,3,3,2,2,1,3, ,3,3,3,3,3,3,3,4,1,4,4,4,4, , , , , , , , , ,0,4,3,2, ,1,4, , ,2,1,4,3,4,4,3,3,3,3,3,3,1,2,1,1,2,1,4,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,4,2,3,2,2, ,1,1,1,1,1,1,2,2,2,2,1, ,1,2,4,1,3,3,2,1,5,5,4,4,1,3,1,1, ,3,3,3, ,3,3,1,1.17386496871171,2.18051017291747,2.38923435813866
201801121705,9/11/2020 18:14:14,9/11/2020 18:16:35,2,1,1,4,2,3,4,3,1,4,2,3,2,3,1,1,3,1, , , , ,3,1,3,3,3,2,5,2,5,1,5,1,3, ,3,1,3,1,3,3,3,3,3,4,4,3,3, , , , , , , , , ,0,3,3,2, ,2, , , ,1,2,3,2,3, , , , , , ,3,2,4,3,3,3,3,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,1,2,1,5,2, ,1,1,1,1,1,1,2,1,2,1,1, ,1,1,4,1,2,2,1,1,3,1,3,2,3,5,1,1, ,1,3,3, ,3,3,3,.994998254476368,.318958386099765,.33767981513636
201801121752,9/9/2020 17:24:12,9/9/2020 17:53:08,1,1,1,2,1,2,2,4,3,3,2,4,2,1, , , , ,1,3,3,3,1,2,2,3,3,4,1,1,2,4,1,1,1, ,1,2,2,3,3,2,2,2,3,4,4,3,3, , , , , , , , , ,0,4,3,2, ,1,4, , ,2,2,3,1,2,2, , , , , ,1,1,1,99,99,99,1,4,1,1,99,2,1,2,99,2,1,1,2,1,2, , ,1, ,4,1,2,2,2,1,99,1,1,3,6,4,1,2,4,2, ,1,1,1,1,1,1,1,1,1,99,3,1,1,1,99,1,1,2,2, , , , , , , , , , , , , , , , ,1, ,.821420699768225,.854113638747651
201801121817,9/12/2020 19:05:15,9/12/2020 19:13:34,1,1,2,1,1,1,1,1,1,2,2,4,1,2, , , , ,2,1,1,1,3,1,2,4,1,1,4,3,5,1,3,2,2,2,3,1,1,1,1,1,3,2,1,2,3,3,1,4,4,4,4,1,1, , , ,99,1,1, ,1,1,1,2,2,1,1,2,3,4,3,1,3,3,2,1,1,2,1,4,1,3,1,4,1,2,2,2,2,2,2,1,1,2,2, , , , , , ,3,1,2,2,2,2,1,2,1,3,6,1,1,1,6,2, ,1,1,1,1,1,2,5, ,4,6,2, ,2,3,9,1,3,1,2, , , , , , , , , , , , , , , , ,1, ,.419238025370917,.524468729673959
201801121845,9/9/2020 20:06:47,9/9/2020 20:19:51,2,1,1,1,1,3,1,3,1,3,3,4,2,2, , , , ,3,3,3,3,2,1,2,3,2,2,3,3,2,2,2,2,2,1,1,3,3,3,1,3,3,3,3,3,3,3,2,4,4,4,3,2,3, , , ,99,2,2,1, ,1,2,2,3,1,2,4,3,4,3,3,3,2,2,1,2,2,1,1,1,1,2,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,4,2,1,6,2, ,1,1,1,1,1,5,1,2,1,2,2, ,2,3,8,1,3,2,1, , , , , , , , , , , , , , , , , , , ,.309668463309344
201801121847,9/10/2020 9:58:29,9/10/2020 10:21:29,2,1,1,1,1,2,1,4,1,3,1,3,2,1, , , , ,2,3,2,3,2,1,2,1,3,1,4,4,2,1,3,2,2,1,2,1,3,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,3,8,2,1,1,1,1, ,1,2,2,2,1,1,3,2,2,2, , , , , ,2,1,1,2,1,1,1,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,2,2,2,3,2, ,1,1,1,1,1,1,10, ,3,5,2, ,2,4,6,1,5,2,2,3,1,3,4,2, , ,2, , ,1,3,1,1,1,1,1,.877163352918776,.92369447214515,.814479852871054
201801121872,9/9/2020 16:30:42,9/9/2020 16:35:57,2,1,1,2,2,2,2,4,1,3,4,4,2,2, , , , ,1,2,2,3,2,1,3,2,2,1,2,3,2,1,3,2,3, ,1,1,1,3,1,3,3,2,2,2,3,2,2, , , , , , , , , ,0,2,1,1, ,1,4, , ,1,1,3,3,3,4,2,2,2,1,2,2,2,1,1,1,1,1,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,2,2,1,5,2, ,1,1,1,1,1,6,1,1,1,5,2, ,2,3,2,1,3,1,2, , , , , , , , , , , , , , , , ,1, ,.265676092772348,.312009197838985
201801121880,9/10/2020 14:46:11,9/10/2020 15:03:08,2,1,1,1,1,1,1,2,1,3,2,3,4,3,1,3,3,1, , , , ,3,1,2,3,1,4,3,3,3,1,3,2,2,2,2,1,1,1,1,1,1,1,2,2,3,3,1,3,2,2,2,2,3, , , ,99,2,1,1, ,1,3,3,3,1,1,4,2,2,3,1,3,1,1,1,1,2,3,1,1,1,1,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,4,1,2,3,2, ,1,1,1,1,1,1,12, ,3,6,2, ,2,4,2,1,5,2,2,3,1,3,4,3, , ,1, , ,1,1,1,1,1,3,1,.354076070848009,.419883619272606,.410456572827426
201801122091,9/9/2020 16:43:12,9/11/2020 15:25:17,2,1,2,1,1,1,1,1,1,2,1,2,2,2, , , , ,1,2,2,2,2,1,4,2,2,1,4,4,3,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2, , , ,99,1,1, ,1,1,1,1,2,2,1,3,1,4,1, , , , , ,1,1,2,3,1,1,1,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,2,2,1,5,2, ,1,1,1,1,1,1,1,2,1,4,2, ,2,4,9,1,4,1,1, , , , , , , , , , , , , , , , ,1, ,.465072558144578,.476351925127828
201801122110,9/11/2020 17:31:35,9/11/2020 17:50:32,1,1,1,2,1,2,1,4,3,2,2,4,2,1, , , , ,3,3,3,3,2,1,1,2,2,1,3,3,2,2,3,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,1,1,2,2,2,1,1,99, , ,1,2,2,1, ,1,2,2,2,2,2,1,1,2,3,3,3,3,3,3,1,1,3,3,2,2,2,2,1,2,2,2,2,2,2,2,1,1,2, , , , , , ,3,1,2,2,2,1,1,3,1,3,6,1,1,3,2,2, ,1,1,1,1,1,6,9, ,3,6,4,2,2,4,1,1,5,1,2,1,2,4,4,2, , ,1, , ,1,1,1,1,1,3, ,4.18718642528238, ,4.33769411906005
201801122147,9/11/2020 15:13:25,9/11/2020 15:22:35,2,1,2,1,2,4,3,4,1,1,2,2,3,1, , , , ,2,3,3,3,2,2,2,2,2,1,4,4,5,1,4,2,2,4,2,1,1,1,1,1,1,1,1,2,2,1,1,3,3,3,3,3,3, , , ,99,1,2, ,2,1,1,4,2,2,2,3,2,2,1, , , , , ,1,2,3,2,3,2,3,4,1,1,1,2,1,1,1,1,1,1,1,1,2,2, ,1,2,3,1,2,2,2,2,2,1,1,3,6,1,2,1,5,2, ,1,4,4,1,1,2,9, ,3,6,2, ,2,4,1,1,4,1,2,2,1,3,3,2,1,3,2,2,3,3,1,3, ,3,1,1,.446656299982326,.467214561783617,.471021038025963
201801122167,9/9/2020 19:45:18,9/9/2020 20:03:00,1,1,2,1,1,1,1,3,1,2,2,2,2,1, , , , ,3,2,3,3,2,1,3,2,2,1,3,3,5,2,5,2,2,3,2,1,3,99,1,3,3,1,2,2,3,2,1,4,2,2,1,2,3,99, , ,1,2,1, ,1,1,4, , ,1,99,4,2,3,4,2,3,3,3,2,2,99,2,1,1,1,1,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,4,1,2,4,2, ,1,1,1,1,1,1,2,2,2,4,3,2,2,3,9,1,3,2,1, , , , , , , , , , , , , , , , , , , ,.760431176385131
201801122200,9/13/2020 12:40:08,9/13/2020 12:46:30,2,1,2,1,2,3,2,1,1,4,3,2,2,1, , , , ,1,2,2,3,2,1,1,3,1,1,3,3,3,1,3,2,3, ,3,1,3,1,1,3,1,1,1,1,3,2,1, , , , , , , , , ,0,2,1, ,2,1,2,2,3,2,1,3,3,4,3,2,3,2,1,1,1,2,1,2,1,1,4,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,2,2,2,3,2, ,1,1,1,1,1,1,12, ,3,6,2, ,2,4,2,1,4,1,2,1,1,3,3,5, , ,1, , ,1,1,1,1,3,1,3,.954517485562072,1.02533155539332,1.03777485500531
201801122257,9/11/2020 15:19:12,9/11/2020 15:27:20,1,1,1,2,3,2,2,3,3,3,3,3,3,4,1,1,3,1, , , , ,3,1,3,3,1,5,5,3,2,5,5,1,3, ,1,3,3,3,3,3,3,2,1,2,4,2,2, , , , , , , , , ,0,3,2,2, ,1,2,1,3,2,2,3,3,4,3,1,2,1,2,3,2,2,1,1,1,2,2,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,2,3,6,1,2,2,4,2, ,1,1,1,1,1,1,1,1,1,1,1, ,1,1,4,3,2,2,1, , , , , , , , , , , , , , , , ,2, ,2.39295348195089,2.06099868746701
201801122366,9/9/2020 20:56:31,9/9/2020 22:50:12,2,1,2,1,2,1,1,4,2,4,4,3,4,2, , , , ,2,2,1,3,2,1,2,3,2,1,2,5,5,5,5,1,3, ,3,3,3,3,1,3,3,2,2,2,3,3,2, , , , , , , , , ,0,3,2, ,2,1,3,2,2,1,2,4,3,4,2, , , , , ,1,2,1,4,1,1,2,3,1,2,2,2,2,2,2,2,2,1,1, , , , , , ,2,1,2,2,2,2,2,1,2,3,6,3,2,3,2,2, ,1,1,1,1,1,1,1,2,1,5,1, ,1,1,2,1,2,1,2,1,5,5,4,5,1,1,1,3, ,1,3,3, ,3,3,1,.810381685110082,1.58176221161001,1.92644058468779
201801122479,9/11/2020 20:33:57,9/11/2020 20:59:52,1,1,1,2,2,2,1,3,1,3,3,2,3,1, , , , ,2,3,2,3,1,2,3,3,2,2,3,3,5,1,3,1,3, ,1,3,1,3,1,3,3,1,2,2,2,3,2, , , , , , , , , ,0,2,2,1, ,1,2,3,2,1,1,4,3,4,4,1,2,2,1,1,2,2,1,4,2,2,2,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,3,2,1,6,2, ,1,1,1,1,1,1,2,2,2,5,1, ,1,1,9,1,2,4,1,1,5,5,5,5, , ,1, , ,3,3,3,3,3,3, ,3.54192993236383, ,.637462130243881
201801122698,9/9/2020 20:50:27,9/9/2020 21:09:52,2,1,2,1,1,1,1,3,1,4,3,4,4,2, , , , ,3,3,3,3,2,1,2,2,2,5,5,5,5,5,5,1,3, ,3,3,3,3,3,3,3,1,1,4,4,2,2, , , , , , , , , ,0,4,1, ,1,2, , , ,1,1,1,3,4, , , , , , ,2,2,1,1,1,1,1,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,2,3,6,3,1,3,2,2, ,1,1,1,1,1,1,1,1,1,1,3,1,1,1,7,1,2,2,2, , , , , , , , , , , , , , , , ,1, ,5.87159531436257,6.49295686406446
201801122769,9/9/2020 18:44:34,9/9/2020 19:08:55,2,1,1,2,1,1,1,3,3,2,2,2,3,3,1,3,3,1, , , , ,1,1,3,3,2,2,3,4,5,2,3,2,2,3,2,1,3,1,1,1,3,1,2,1,2,2,1,4,1,2,1,3,2,9, , ,1,2,2,1, ,1,3,3,2,2,2,3,3,4,3,3,3,3,2,3,2,2,2,2,1,3,1,3,1,2,2,2,1,2,2,2,1,2,2,1, , , ,2, ,4,1,2,2,2,2,2,3,2,3,6,4,1,3,2,2, ,1,1,1,1,1,1,1,1,1,1,2, ,2,3,7,1,2,2,1,1,2,3,3,5, , ,1, , ,3,3,3,3,1,3,2,.635806635922259,1.54872949734076,1.38264816061858
201801122878,9/10/2020 14:21:35,9/10/2020 14:53:16,1,1,2,2,1,2,1,4,1,4,2,4,1,1, , , , ,3,3,3,3,1,1,2,3,2,1,4,3,1,1,4,2,2,3,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,6,10, ,1,1,2, ,2,2, , , ,1,2,4,3,4, , , , , , ,1,1,1,2,2,2,1,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,4,1,2,3,2, ,1,1,1,1,1,1,1,1,1,2,3,2,2,3,3,1,3,4,1, , , , , , , , , , , , , , , , ,1, ,.641477568342588,.645735094904382
201801122896,9/11/2020 15:18:52,9/11/2020 15:31:17,2,1,1,1,2,1,1,4,1,4,2,2,3,1, , , , ,3,3,3,3,1,1,2,3,2,1,4,4,4,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1, , , ,99,1,2,1, ,1,2,1,2,1,1,2,3,4,3,3,3,2,3,3,2,2,2,2,1,1,1,4,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,2,3,6,2,1,2,3,2, ,1,1,1,1,1,1,10, ,3,6,2, ,2,4,4,1,5,2,2, , , , , , , , , , , , , , , , ,1, ,.886816019781236,.774271912203378
201801122968,9/9/2020 18:53:06,9/12/2020 23:18:48,2,1,2,2,4,2,2,4,3,2,2,2,1,3,1,2,1,1, , , , ,3,1,1,4,1,1,3,3,2,1,3,2,2,2,2,1,1,1,1,3,1,1,1,1,3,1,1,3,3,3,1,2,1,9, , ,1,3,1, ,1,1,1,2,2,2,1,3,1,3,3,2,1,1,2,1,1,2,3,2,1,3,1,3,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,3,1,3,6,2,2,3,1,2, ,1,1,1,1,1,2,12, ,3,5,4,99,9,9,1,2,3,1,2,3,3,3,3,3,2,3,2,3, ,1,3,3, ,3,3,3,1.76264822000269,3.13574569791692,3.05425019853572
201801123002,9/9/2020 17:39:09,9/9/2020 17:48:58,1,1,2,1,1,1,1,1,3,2,1,3,3,2, , , , ,1,2,3,3,2,1,3,2,2,2,3,3,3,2,3,1,3, ,3,3,3,99,1,1,99,1,2,1,2,2,1, , , , , , , , , ,0,1,2, ,1,1,2,2,2,2,1,1,1,4,4,1,1,3,2,3,1,99,1,1,1,1,1,4,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,1,2,1,6,2, ,1,1,1,1,1,6,1,1,1,2,4,1,1,2,4,1,3,1,1, , , , , , , , , , , , , , , , ,2, ,.259822417148201,.264493390356997
201801123004,9/9/2020 18:50:05,9/9/2020 19:07:48,1,1,1,99,1,1,99,1,1,2,2,2,3,3,1,3,3,1, , , , ,1,1,1,2,1,1,3,3,2,1,2,2,2,1,2,1,1,1,1,1,3,1,2,1,2,1,2,3,1,2,1,1,3, , , ,99,1,1,1, ,2, , , ,1,1,3,2,3, , , , , , ,1,1,1,1,1,1,1,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,4,1,1,5,2, ,1,1,1,1,1,1,9, ,3,6,2, ,2,4,6,1,5,2,2,2,1,3,2,2, , ,2, , ,1,1,1,1,1,1,1,.25363969318857,.259628254086478,.261064846780243
201801123037,9/11/2020 17:47:27,9/11/2020 18:03:56,2,1,1,2,2,1,1,4,1,4,2,4,4,3,1,3,3,1, , , , ,3,1,3,2,1,5,5,5,5,5,5,1,3, ,1,3,3,3,3,3,3,2,1,2,4,4,2, , , , , , , , , ,0,3,3,2, ,1,2,2,2,2,2,1,1,2,3,2,3,2,3,1,1,2,2,2,2,3,2,2,1,2,2,2,1,2,2,2,1,1,2,1, , , ,1, ,4,1,2,2,2,1,2,2,2,3,6,3,2,2,4,2, ,1,1,1,1,1,1,2,2,2,2,3,1,1,2,9,1,3,2,1,1,2,3,5,5,2,3,2,3, ,3,3,1, ,3,3,3,7.70050645490066,1.32572503835249,1.1037603429587
201801123052,9/9/2020 17:28:40,9/9/2020 17:44:17,2,1,2,1,1,1,1,4,1,3,4,4,2,4,3,3,3,3, , , , ,3,99,1,2,3,3,1,2,2,5,5,1,1, ,1,2,2,2,2,2,2,2,4,4,4,4,4, , , , , , , , , ,0,4,3, ,2,2, , , ,2,2,3,3,4, , , , , , ,3,1,1,4,1,1,1,4,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,2,3,6,3,1,2,3,2, ,1,1,1,1,1,1,3,1,4,2,1, ,1,1,9,1,1,2,1, , , , , , , , , , , , , , , , ,2, ,.537054042667433,.63074751796811
201801123081,9/10/2020 0:40:24,9/10/2020 1:01:12,2,1,1,1,1,1,1,3,1,5,3,4,2,3,1,3,3,1, , , , ,3,1,1,3,2,5,5,5,5,5,5,2,2,2,1,1,3,3,1,3,3,1,4,1,2,2,1,3,2,2,2,3,3, , , ,99,2,1,1, ,1,2,2,2,1,1,2,2,2,2, , , , , ,2,2,2,1,1,1,1,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,3,2,3,2,2, ,1,1,1,1,1,1,1,2,1,5,2, ,2,3,3,1,3,2,2,3,1,1,2,5, , ,2, , ,3,3,3,1,3,3,1,.603502053254406,1.1176160085063,1.00852904683891
201801123084,9/11/2020 17:25:48,9/11/2020 18:51:37,2,1,2,1,1,1,2,2,1,2,1,4,1,1, , , , ,1,2,3,1,1,2,2,2,3,5,1,1,1,1,5,1,1, ,1,2,3,3,3,3,3,1,4,2,4,2,2, , , , , , , , , ,0,4,3, ,2,2, , , ,2,1,1,3,4, , , , , , ,1,2,2,2,2,3,1,3,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , ,1,3,6,3,2,3,2,1,99,1,1,3,1,1,3,1,1,1,5,1, ,1,1,1,3,2,5,2,1,4,1,1,99,3,1,1,1, ,2,2,3, ,3,2,1,1.82213417885273,2.96725227232407,3.19676512672885
